Channel 1 (Signal Generator)  Channel 2 (Digital compass (I2C))
        900.000,                     -9.620,-0.031,30.024
        900.000,                     -9.620,-0.031,30.024
        900.000,                     -9.620,-0.031,30.024
        900.000,                     -9.620,-0.031,30.024
        301.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        901.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        898.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        900.000,                     -9.678,-0.032,30.015
        899.000,                     -9.640,-0.031,30.007
        901.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.640,-0.031,30.007
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.616,-0.031,29.995
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        901.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.644,-0.030,30.007
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        899.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        899.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.620,-0.031,29.992
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        899.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.659,-0.031,29.998
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        899.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        899.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        899.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        899.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        901.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.673,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.654,-0.031,29.989
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
        900.000,                     -9.640,-0.031,29.977
